Title,Paper URL,Specific URL,Github URL,Language,Size,Activity,Age (years),Popularity,Documentation,Dependencies,Special features,Native Extensions,Custom Build,Complex Dependency Graph,Multi-Service Required,Pipeline Complexity,Model Size Heavy,Tested,Standalone Friendly,Entry Points (Scripts),Entry Points (Tests),Path / Source,Detection Method,Execution Command,Hardware (GPU/CPU),External Credentials,Dataset Dependency,Known problems,Terminate,Memory profile,Load profile
KAG,https://arxiv.org/abs/2502.19209,https://arxiv.org/pdf/2502.19209,https://github.com/OpenSPG/KAG,Python,30K LOC,Active,1,7.8K stars  / 575 forks,README,30,"KAG is a ready-made stand via Docker Compose (server, MySQL/MariaDB, Neo4j, MinIO) with plugin indexes (chunk/table/summary/outline/atomic/hybrid), hybrid search (graph+keyword), MinIO object storage, REST-API on :8887, background jobs and calling Python from Java via Pemja.", No,Yes,Yes,Yes,Yes,No,Yes,No,"docker-compose-west.yml (services: server, mysql/mariadb, neo4j, minio)",,"docker-compose-west.yml
README.md","README and compose describe the multi-service deployment, ports, and services; compose file docker-compose-west.yml defines server on :8887 and backing stores (MySQL/MariaDB, Neo4j, MinIO)","docker compose -f docker-compose-west.yml up -d (source: README/docker compose instructions)
curl -f http://localhost:8887/health
 || curl -f http://127.0.0.1:8887/health
 (source: README API health check)",CPU,None,,"Neo4j crashes due to inflated memory (need to lower heap/pagecache or Docker limit), server has high default JVM limits, dev has insecure credentials, images are marked latest (poor reproducibility), compose was pulled from another repo (risk of desynchronization), possible Neo4j volume rights, noisy MariaDB tz warnings, port conflict, slow registry pulls, and a warning about outdated MinIO.",Yes,"docker-compose-west.yml:
total_memory_forecasted: 4000.00 MB
peak_memory_forecasted: 3350.00 MB","docker-compose-west.yml:
percent_cpu: 52.00
percent_gpu: 0.00"
FinTSB,https://arxiv.org/abs/2502.18834,https://arxiv.org/pdf/2502.18834,https://github.com/TongjiFinLab/FinTSB,Python,2.8K LOC,Active,1,94 stars  / 13 forks,README,6,unified benchmark for forecasting/classifying financial series; YAML configs; ready-made baselines on PyTorch/Sklearn (LSTM/GRU/Transformer/XGBoost); standardized CSV/Parquet loaders; MSE/RMSE/MAPE/DA metrics; cross-validation and logging., No,No,Yes,No,Yes,No,Yes,Yes,train.py,,"configs/
datasets/
finbench/
utils/
train.py
requirements.txt
README.md",README describes unified training via YAML configs; repository tree exposes train.py at root with configs/ for tasks and baselines; utilities under utils/ and data loaders under finbench/ and datasets/ (from repo layout and README),python train.py --config configs/forecasting/example.yaml (source: README usage pattern with YAML config),GPU recommended; CPU supported but slower,None,Uses CSV/Parquet datasets; some require manual preparation/download; paths set in YAML,hard pins (torch==2.3.1) — no CPU wheels for macOS x86 in the official index; conflicts occur on Py3.12/NumPy 2.x; no explicit quickstart in examples/; some datasets are prepared manually; training is slow on CPU;,Yes,"train.py:
total_memory_forecasted: 850.00 MB
peak_memory_forecasted: 520.00 MB","train.py:
percent_cpu: 22.00
percent_gpu: 0.00"
BatteryLife,https://arxiv.org/abs/2502.18807,https://arxiv.org/pdf/2502.18807,https://github.com/Ruifeng-Tan/BatteryLife,Python,8.7K LOC,Active,1,127 stars  / 16 forks,README,13,"Unified battery life prediction pipeline, base models (LSTM/GRU/TCN/Transformer), modular preprocessing, RMSE/MAE/R² metrics, experiment configs and logging.", No,No,Yes,No,Yes,No,Yes,Yes,run_main.py; evaluate_model.py; finetune.py; preprocess_scripts.py; domainAdaptation.py; train_eval_scripts/*.sh,,"data_provider/
dataset/
layers/
models/
process_scripts/
train_eval_scripts/
utils/
visualization/
run_main.py
evaluate_model.py
finetune.py
preprocess_scripts.py
requirements.txt
README.md ","README “Quick start” shows installation, preprocessing, and training via train_eval_scripts/*.sh; repository root exposes Python drivers (run_main.py, evaluate_model.py, finetune.py, preprocess_scripts.py) and shell launchers under train_eval_scripts/ (see README and repo tree)","python preprocess_scripts.py (source: README → Preprocessing)
sh ./train_eval_scripts/CPTransformer.sh (source: README → Train the model)
sh ./train_eval_scripts/evaluate.sh (source: README → Evaluate the model)",GPU recommended; CPU supported but slower,None,Requires processed datasets under ./dataset or downloads from Hugging Face/Zenodo as per README; raw datasets may need manual retrieval per tutorial,,Yes,"train.py:
total_memory_forecasted: 1240.00 MB
peak_memory_forecasted: 820.00 MB","train.py:
percent_cpu: 18.00
percent_gpu: 0.00"
AISafetyLab,https://arxiv.org/abs/2502.16776,https://arxiv.org/pdf/2502.16776,https://github.com/thu-coai/AISafetyLab,Python,6.5K LOC,Active,1,200 stars  / 12 forks,README,14,"Modular architecture (attack/defense/scorers), ready-made attacks (AutoDAN) and simple defenses, single CLI+YAML configs, OpenAI/Transformers support, results logging and reproducible runs.", No,No,Yes,No,Yes,Yes,Yes,Yes,run_autodan.py,,"run_autodan.py
requirements.txt
README.md ",README describes modular attacks/defenses and shows AutoDAN usage; repository root exposes run_autodan.py as a runnable script with YAML-config-driven runs (from README and repo layout),python run_autodan.py --help (source: README script usage),CPU supported; GPU recommended for local Transformer models,OpenAI API key (for OpenAI backend),No fixed dataset; uses prompts/configured tasks; model checkpoints downloaded as needed,"Incomplete/floating dependencies (need to manually install transformers/accelerate etc.), possible Torch/NumPy version conflicts, examples sometimes don't see the package without correct editable-install, large models require downloading and GPU for completeness, documentation is fragmentary in places.",Yes,"run_autodan.py:
total_memory_forecasted: 480.00 MB
peak_memory_forecasted: 320.00 MB","run_autodan.py:
percent_cpu: 40.00
percent_gpu: 0.00"
SMARTS,https://arxiv.org/abs/2502.15824,https://arxiv.org/pdf/2502.15824,https://github.com/huawei-noah/SMARTS,Python,130K LOC,Active,5,1.1K stars  / 204 forks,README,21,"SUMO traffic simulator with multi-agent mode, scripts/DSL, headless and GUI, rich sensors, history-replay, parallel environment launch and integration with Gym/RLlib/SB3.",Yes,Yes,Yes,No,Yes,No,Yes,No,examples/e2_single_agent.py; examples/e3_multi_agent.py; examples/e8_parallel_environment.py; module: envision.server (UI),,"examples/
scenarios/
smarts/
envision/
cli/
docs/
pyproject.toml
requirements.txt
README.md ","Official docs “Quickstart” and “Base Examples” list and link the runnable scripts (e2_single_agent.py, e3_multi_agent.py, e8_parallel_environment.py) and show the CLI usage with scl; repo tree exposes examples/, scenarios/, smarts/, envision/, cli/ (https://smarts.readthedocs.io/en/latest/quickstart.html
 ; https://smarts.readthedocs.io/en/latest/examples/base_examples.html
)","scl run --envision examples/e3_multi_agent.py scenarios/sumo/loop (source: Docs → Quickstart)
PYTHONPATH=. python examples/e2_single_agent.py --headless --episodes 1 --scenarios scenarios/sumo/loop (source: Docs → Base Examples)",CPU; GPU optional for heavier visualizations; requires SUMO and system libs,None,Scenarios included under scenarios/; no large datasets required,"hard dependency on SUMO and system libraries (xerces-c, XQuartz), heavy installation with massive dependencies, sensitivity to versions, high CPU load with large traffic, sometimes outdated documentation/examples and the need to manually pull in assets.",Yes,"single_agent.py:
total_memory_forecasted: 1100.00 MB
peak_memory_forecasted: 900.00 MB","single_agent.py:
percent_cpu: 95.00
percent_gpu: 0.00"
LightThinker,https://arxiv.org/abs/2502.15589,https://arxiv.org/pdf/2502.15589,https://github.com/zjunlp/LightThinker,Python,2.8K LOC,Active,1,79 stars  / 3 forks,README,11,Anchor-Thought reasoning; model-agnostic pipeline on HF (Qwen/LLaMA etc.); CPU-smoke-test on small models (e.g. Qwen2.5-0.5B-Instruct); JSON configs for strategy/chunks/cache; PEFT/LoRA support; JSONL output and evaluation scripts (GPQA/GSM8K/CSQA)., No,No,Yes,No,Yes,Yes,Yes,Yes,local.py; scripts/inference.sh; evaluation/evaluate.py,,"local.py
scripts/
configs/
evaluation/
requirements.txt
README.md ","README shows local inference via local.py and shell launcher scripts/inference.sh; evaluation instructions reference evaluation/evaluate.py with JSONL predictions; repository tree exposes local.py, configs/, scripts/, and evaluation/","python local.py --model_name Qwen/Qwen2.5-0.5B-Instruct --config configs/anchor_thought_example.json --device cpu (source: README local inference)
bash scripts/inference.sh (source: README launcher)
python evaluation/evaluate.py --pred_path outputs/predictions.jsonl --dataset gsm8k (source: README evaluation)",CPU supported; GPU recommended for speed and larger models,Optional Hugging Face token for gated models,Uses HF datasets for GPQA/GSM8K/CSQA; downloads on first run; user-provided evaluation JSONL paths,deepspeed is often not installed on macOS/CPU; NumPy 2.x↔PyTorch 2.2 conflict (numpy<2 is needed); inference is slow on CPU; default inference.sh is designed for large models and requires editing; evaluation/* requires jsonlines; possible path errors when running from a non-root directory; TRANSFORMERS_CACHE warning (HF_HOME is better);,Yes,"local.py:
total_memory_forecasted: 2800.00 MB
peak_memory_forecasted: 2200.00 MB","local.py:
percent_cpu: 95.00
percent_gpu: 0.00"
Helical,https://arxiv.org/abs/2502.13785,https://arxiv.org/pdf/2502.13785,https://github.com/helicalAI/helical,Python,5.9K LOC,Active,1,147 stars  / 25 forks,README,19,"built-in HelixmRNA model for sequence embeddings, native work with AnnData/Scanpy and scIB, ready-made clustering (Louvain/Leiden) and dimensionality reduction (UMAP) pipelines, configurations via Hydra, Accelerate support for distributed/multi-device execution, integration with HuggingFace Datasets, optional unloading to Azure Blob, reproducible configs and logging.", No,No,Yes,No,Yes,Yes,Yes,Yes,helix_mrna_infer.py ,,"helix_mrna_infer.py
helix/
configs/
requirements.txt
pyproject.toml
README.md ",README describes HelixmRNA inference and Hydra-driven configs; repository tree exposes helix_mrna_infer.py at root and configs/ with Hydra configuration files (observed from repo layout and README usage notes),"python helix_mrna_infer.py --help (source: README usage pattern)
python helix_mrna_infer.py --input data/example.h5ad --output outputs/embeddings.h5ad --device cpu (source: README usage pattern)",CPU or GPU (Accelerate supports multi-device),Optional Azure Blob credentials for remote storage; optional Hugging Face token for gated datasets,Single-cell RNA datasets (AnnData .h5ad) or HF datasets; user-provided inputs; no auto-downloads by default,,Yes,"helix_mrna_infer.py:
total_memory_forecasted: 1400.00 MB
peak_memory_forecasted: 1100.00 MB","helix_mrna_infer.py:
percent_cpu: 85.00
percent_gpu: 0.00"
CBMNet,https://arxiv.org/abs/2502.13716,https://arxiv.org/pdf/2502.13716,https://github.com/intelpro/CBMNet,Python,4.2K LOC,Active,2,77 stars  / 4 forks,README,12,"joint processing of event data and RGB; ready-made checkpoint (checkpoints/cbmnet_pretrained.pth); demo script run_samples.py and preprocessing of events into voxel grids; configs on yacs, logging via TensorBoardX; backbones from timm; neat CLI for batch inference; FLOPs estimation via thop.",Yes,Yes,Yes,No,Yes,No,Yes,No,run_samples.py; test_bsergb.py; train.py; tools/preprocess_events.py,,"correlation_package/
figure/
models/
pretrained_model/
sample_data/
tools/
utils/
install_correlation.sh
run_samples.py
test_bsergb.py
train.py
README.md ","Repo README “Quick Usage” shows running run_samples.py with --model_name/--ckpt_path and lists install_correlation.sh plus pretrained_model placement; README “Quick Test on BSERGB Dataset” details tools/preprocess_events.py followed by test_bsergb.py; repo tree exposes run_samples.py, test_bsergb.py, train.py at root and supporting folders","python run_samples.py --model_name ours --ckpt_path pretrained_model/ours_weight.pth --save_output_dir ./output --image_number 0 (source: README Quick Usage)
python tools/preprocess_events.py --dataset_dir BSERGB_DATASET_DIR --mode 1_TEST (source: README BSERGB preprocessing)
python test_bsergb.py --dataset_dir BSERGB_DATASET_DIR (source: README BSERGB test)",GPU recommended (PyTorch 1.8 + CUDA 11.2); CPU works but is slow,None,Requires ERF-X170FPS or BSERGB datasets; BSERGB needs voxel preprocessing and directory layout; pretrained weights must be downloaded into ./pretrained_model,"fragile dependencies (Torch↔NumPy, OpenCV↔NumPy), on macOS without GPU/slow; inconsistencies in CLI (run_samples.py has different flags, expects frame names 00001.png and default paths); in train.py import from non-existent tools.unused.*; manual dataset preprocessing is required; the project is not packaged as an installable package;",Yes,"run_samples.py:
total_memory_forecasted: 750.00 MB
peak_memory_forecasted: 520.00 MB","run_samples.py:
percent_cpu: 88.00
percent_gpu: 0.00"
MetaDE,https://arxiv.org/abs/2502.10470,https://arxiv.org/pdf/2502.10470,https://github.com/EMI-Group/metade,Python,7.8K LOC,Active,1,140 stars  / 13 forks,README,9,GPU-accelerated meta-evolution that automatically selects strategies and hyperparameters for Differential Evolution; two backends (JAX and PyTorch); integration with EvoX; ready-made examples for CEC benchmarks and Brax-RL; scalable batch runs, No,No,Yes,No,Yes,No,Yes,Yes,run_metade.py; examples/cec/run_cec.py; examples/brax/run_brax.py,,"metade/
examples/
examples/cec/
examples/brax/
run_metade.py
requirements.txt
README.md ",README and examples directory show runnable drivers for meta-DE (run_metade.py) and task-specific launchers under examples/cec and examples/brax; repository tree exposes these paths,"python run_metade.py --backend jax --config examples/cec/config.yaml (source: README/examples usage pattern)
python examples/brax/run_brax.py --env ant --backend torch --steps 100000 (source: README/examples usage pattern)",GPU recommended (JAX/torch accelerators); CPU supported but slower,None,,"strict dependency versions (EvoX = 1.1.1, PyTorch ≥ 2.5, Brax requires JAX); noticeably slower without GPU (JAX is usually ~2× faster than PyTorch); possible version conflicts during installation.",Yes,"run_metade.py:
total_memory_forecasted: 220.00 MB
peak_memory_forecasted: 160.00 MB","run_metade.py:
percent_cpu: 92.00
percent_gpu: 0.00"
RAG-FiT,https://arxiv.org/abs/2502.09390,https://arxiv.org/pdf/2502.09390,https://github.com/IntelLabs/RAG-FiT/tree/square,Python,3.5K LOC,Active,1,748 stars  / 56 forks,README,14,"Hydra configs for three pipelines (processing / inference / evaluation); ready-made CoT/RAR and “baseline/-rag” presets for ASQA/HotpotQA/TriviaQA; default HF models (Phi-3-mini-128k-instruct) with 8-bit/4-bit loading and optional LoRA; built-in preprocessing steps (few-shot, join/flatten, prompts, upload to HF Hub); support for FAISS and external vector storage (Haystack/Qdrant); EM/F1/ROUGE/BERTScore/semantic + faithfulness/relevancy metrics; configurable prompts and response processors (regex); unified JSONL input/output.", No,No,Yes,No,Yes,Yes,Yes,No,processing.py; inference.py; evaluation.py; training.py ,,"configs/
configs/pipelines/
configs/presets/
processing.py
inference.py
evaluation.py
training.py
requirements.txt
README.md ","README and branch layout describe Hydra-driven pipelines (processing/inference/evaluation) with YAML configs and presets; repository tree on the “square” branch exposes processing.py, inference.py, evaluation.py, training.py and configs/*","python inference.py pipeline=square task=asqa preset=rar model.name=Phi-3-mini-128k-instruct quantization.load_in_8bit=true retriever.faiss.index_dir=./faiss_index data.input_path=./data/asqa.jsonl output.path=./outputs/asqa_pred.jsonl (source: README/pipeline description + Hydra overrides)
python evaluation.py task=asqa data.pred_path=./outputs/asqa_pred.jsonl metrics.em=true metrics.f1=true metrics.rouge=true (source: README/evaluation description + Hydra overrides)",GPU recommended; CPU supported but slow for default models and metrics,Optional Hugging Face token; Weights & Biases API key required for training.py,ASQA/HotpotQA/TriviaQA via local JSONL or HF datasets; FAISS/Haystack/Qdrant index required for RAG scenarios; paths must be configured,"training.py requires wandb (hard dependency, not in the base installation); CLI is built on Hydra — standard flags like --index_dir do not work without corresponding config overrides; FAISS/vector storage is needed, otherwise some scenarios are unavailable; default models and metrics are heavy for CPU environment; version incompatibilities (torch/transformers/faiss) are possible without pinning; documentation for the “square” branch is incomplete (file/key names in examples do not match); paths to data and artifacts must be configured manually.",Yes,"inference.py:
total_memory_forecasted: 3000.00 MB
peak_memory_forecasted: 2200.00 MB","inference.py:
percent_cpu: 92.00
percent_gpu: 0.00"
contrastors,https://arxiv.org/abs/2502.07972,https://arxiv.org/pdf/2502.07972,https://github.com/nomic-ai/contrastors,Python,2.6K LOC,Active,1,743 stars  / 58 forks,README,11,"Mixture-of-Experts embeddings (nomic-embed-text-v2-moe), instruction tuning with search_query:/search_document: prefixes, ""matryoshka"" truncation of dimensions (e.g. 768→256) without loss of compatibility, plug-and-play with FAISS/Transformers, runs on CPU.", No,No,Yes,No,Yes,Yes,Yes,Yes,run_contrastors.py,,"contrastors/
run_contrastors.py
examples/
requirements.txt
README.md",README describes MoE embedding usage with Transformers/FAISS and references the demo script; repository tree exposes run_contrastors.py at root and contrastors/ package for import,"python run_contrastors.py --model nomic-ai/nomic-embed-text-v2-moe --texts ""search_query:best pizza in Rome"" ""search_document:Pizza is an Italian dish..."" --output embeddings.npy (source: README usage pattern for MoE embeddings)
python -c ""from transformers import AutoModel, AutoTokenizer; m='nomic-ai/nomic-embed-text-v2-moe'; tok=AutoTokenizer.from_pretrained(m, trust_remote_code=True); mod=AutoModel.from_pretrained(m, trust_remote_code=True); print('Loaded:', mod is not None)"" (source: README → Transformers plug-in usage)",CPU supported; GPU recommended for speed,Optional Hugging Face token for gated/large model pulls,No fixed dataset; user provides texts; large model weights auto-downloaded (~1.9 GB),"large weights (~1.9 GB) and long first load, slow inference on CPU, trust_remote_code required (model files on HF can be updated), no official quantization for CPU, warning about megablocks for speed, possible Torch/NumPy version discrepancies during updates.",Yes,"run_contrastors.py:
total_memory_forecasted: 3150.00 MB
peak_memory_forecasted: 2450.00 MB","run_contrastors.py:
percent_cpu: 86.00
percent_gpu: 0.00"
DPSDA,https://arxiv.org/abs/2502.05505,https://arxiv.org/pdf/2502.05505,https://github.com/microsoft/DPSDA,Python,3.9K LOC,Active,1,100 stars  / 14 forks,README,17,"modular pipeline (preparation → private training/generation → evaluation), config management (Hydra/YAML) with fixed seeds, privacy budget accounting (ε,δ) and reports, plugin models/embedders and metrics, support for mixed precision and gradient checkpointing, ready-made scripts for reproducible experiments and logging (W&B/CSV).", No,No,Yes,No,Yes,Yes,Yes,No,run_contrastors.py ,,"contrastors/
run_contrastors.py
examples/
requirements.txt
README.md",README describes MoE embedding usage with Transformers/FAISS and references the demo script; repository tree exposes run_contrastors.py at root and contrastors/ package for import,"python run_contrastors.py --model nomic-ai/nomic-embed-text-v2-moe --texts ""search_query:best pizza in Rome"" ""search_document:Pizza is an Italian dish..."" --output embeddings.npy (source: README usage pattern for MoE embeddings)
python -c ""from transformers import AutoModel, AutoTokenizer; m='nomic-ai/nomic-embed-text-v2-moe'; tok=AutoTokenizer.from_pretrained(m, trust_remote_code=True); mod=AutoModel.from_pretrained(m, trust_remote_code=True); print('Loaded:', mod is not None)"" (source: README → Transformers plug-in usage)",CPU supported; GPU recommended for speed,Optional Hugging Face token for gated/large model pulls,No fixed dataset; user-provided texts; large model weights auto-downloaded (~1.9 GB),"strong versions (Torch/CUDA) and fragile dependencies; slow on CPU, high VRAM requirements; possible conflicts with NumPy≥2.x and macOS/MPS; some paths to data/checkpoints are hardcoded into configs; not all external services (e.g. W&B) are installed out of the box; in private mode, there is a strong drop in speed/quality and nondeterminism in individual runs.",Yes,"run_dpsda.py:
total_memory_forecasted: 1450.00 MB
peak_memory_forecasted: 1100.00 MB","run_dpsda.py:
percent_cpu: 96.00
percent_gpu: 0.00"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
